0.91	2.89863E-05	2.718919501	0.216251743	0.000289862	0.216251743	0.000289862	0.000257094
0.92	2.89618E-05	2.725302923	0.691815432	0.000289616	0.691815432	0.000289616	0.000256877
0.93	2.89266E-05	2.727780871	1.692904147	0.000289265	1.692904147	0.000289265	0.000256565
0.94	2.88923E-05	2.733213043	2.444479359	0.000288922	2.444479359	0.000288922	0.000256261
0.95	2.88639E-05	2.728533096	2.693141233	0.000288638	2.693141233	0.000288638	0.000256009
0.96	2.88464E-05	2.540038179	2.737527373	0.000288463	2.737527373	0.000288463	0.000255854
0.97	2.88291E-05	2.038159798	2.741647049	0.00028829	2.741647049	0.00028829	0.0002557
0.98	2.88128E-05	1.085748389	2.745857518	0.000288126	2.745857518	0.000288126	0.000255555
0.99	2.87928E-05	0.338518422	2.746833966	0.000287927	2.746833966	0.000287927	0.000255378
1	2.87799E-05	0.115565748	2.745600239	0.000287797	2.745600239	0.000287797	0.000255263
1.01	2.87729E-05	0.004264134	2.739180208	0.000287728	2.739180208	0.000287728	0.000255202
1.02	2.87724E-05	0.000443123	2.733380163	0.000484566	2.733380163	0.000287723	0.000255197
1.03	2.87719E-05	0.000342566	2.727575146	0.000798024	2.727575146	0.000287717	0.000255193
1.04	2.87611E-05	0.000258002	2.720803831	0.001212564	2.720803831	0.00028761	0.000255097
1.05	2.87588E-05	0.000188288	2.717706803	0.001741002	2.717706803	0.000287586	0.000255076
1.06	2.87563E-05	0.000131978	2.711725309	0.002395312	2.711725309	0.000287562	0.000255055
1.07	2.8754E-05	8.77303E-05	2.705753948	0.003187718	2.705753948	0.000287539	0.000255034
1.08	2.87638E-05	5.42251E-05	2.703800979	0.004132167	2.703800979	0.000287637	0.000255121
1.09	2.87761E-05	2.87761E-05	2.699202862	0.005240483	2.699202862	0.00028776	0.00025523
1.1	2.87833E-05	2.87833E-05	2.694117153	0.058737159	2.694117153	0.000287831	0.000255293
1.11	2.87822E-05	2.87822E-05	2.685378212	0.209292743	2.685378212	0.00028782	0.000255283
1.12	2.87991E-05	2.87991E-05	2.681196434	0.528588904	2.681196434	0.000287989	0.000255433
1.13	2.88182E-05	2.88182E-05	2.674327555	1.283961031	2.674327555	0.00028818	0.000255603
1.14	2.8832E-05	2.8832E-05	2.66984318	2.061719417	2.66984318	0.000288318	0.000255725
1.15	2.88419E-05	2.88419E-05	2.664992059	2.462208291	2.664992059	0.000288417	0.000255813
1.16	2.88557E-05	2.88557E-05	2.644186546	2.627946539	2.657616136	0.000288555	0.000255936
1.17	2.88685E-05	2.88685E-05	2.493241356	2.653013641	2.653013641	0.000288682	0.000256048
1.18	2.88886E-05	2.88886E-05	2.187329667	2.646199525	2.646199525	0.000288884	0.000256227
1.19	2.89055E-05	2.89055E-05	1.516209753	2.641961808	2.641961808	0.000289052	0.000256377
1.2	2.89244E-05	2.89244E-05	0.752074902	2.637912157	2.637912157	0.000289242	0.000256545
1.21	2.89365E-05	2.89365E-05	0.284551543	2.633225251	2.633225251	0.000289363	0.000256652
1.22	2.8957E-05	2.8957E-05	0.118459938	2.629297107	2.629297107	0.000289568	0.000256833
1.23	2.8981E-05	2.8981E-05	0.015409982	2.622784815	2.622784815	0.000289808	0.000257047
1.24	2.89978E-05	2.89978E-05	0.000481768	2.618501405	2.618501405	0.000289975	0.000257195
1.25	2.90153E-05	2.90153E-05	0.000377612	2.617184949	2.617184949	0.000290151	0.000257351
1.26	2.90352E-05	2.90352E-05	0.000289107	2.61607141	2.61607141	0.000487954	0.000257527
1.27	2.90624E-05	2.90624E-05	0.000215094	2.618527868	2.618527868	0.000803928	0.000257769
1.28	2.90812E-05	2.90812E-05	0.000154264	2.617314605	2.617314605	0.001219857	0.000257935
1.29	2.9098E-05	2.9098E-05	0.00010551	2.618819747	2.618819747	0.001747079	0.000258084
1.3	2.91199E-05	2.91199E-05	6.76683E-05	2.617879239	2.617879239	0.002397397	0.000258278
1.31	2.91362E-05	2.91362E-05	3.95182E-05	2.61643216	2.61643216	0.003181394	0.000258423
1.32	2.91565E-05	2.91565E-05	2.91565E-05	2.615340949	2.615340949	0.004111324	0.000258603
1.33	2.91763E-05	2.91763E-05	2.91763E-05	2.614199085	2.614199085	0.005198199	0.000258778
1.34	2.91965E-05	2.91965E-05	2.91965E-05	2.613087799	2.613087799	0.037246328	0.000258957
1.35	2.9217E-05	2.9217E-05	2.9217E-05	2.614922288	2.614922288	0.146099585	0.000259139
1.36	2.92314E-05	2.92314E-05	2.92314E-05	2.616214732	2.616214732	0.302151516	0.000259267
1.37	2.92458E-05	2.92458E-05	2.92458E-05	2.614574226	2.614574226	0.717489051	0.000259394
1.38	2.92721E-05	2.92721E-05	2.92721E-05	2.616925185	2.616925185	1.367384603	0.000259628
1.39	2.93003E-05	2.93003E-05	2.93003E-05	2.61945238	2.61945238	1.990779814	0.000259878
1.4	2.92964E-05	2.92964E-05	2.92964E-05	2.619096492	2.619096492	2.372184984	0.000259843
1.41	2.92763E-05	2.92763E-05	2.92763E-05	2.620235164	2.620235164	2.532221419	0.000259666
1.42	2.93024E-05	2.93024E-05	2.93024E-05	2.566646074	2.622568569	2.620337198	0.000259897
1.43	2.93606E-05	2.93606E-05	2.93606E-05	2.431304257	2.630710151	2.630710151	0.000260413
1.44	2.93947E-05	2.93947E-05	2.93947E-05	2.162235796	2.636709393	2.636709393	0.000260716
1.45	2.94172E-05	2.94172E-05	2.94172E-05	1.626432256	2.638721652	2.638721652	0.000260915
1.46	2.94402E-05	2.94402E-05	2.94402E-05	0.988802941	2.643734598	2.643734598	0.000261119
1.47	2.94609E-05	2.94609E-05	2.94609E-05	0.45691316	2.648539311	2.648539311	0.000261303
1.48	2.94799E-05	2.94799E-05	2.94799E-05	0.228327598	2.65319599	2.65319599	0.000261471
1.49	2.94967E-05	2.94967E-05	2.94967E-05	0.097501023	2.657651822	2.657651822	0.00026162
1.5	2.95091E-05	2.95091E-05	2.95091E-05	0.015707896	2.66467396	2.66467396	0.00026173
1.51	2.95189E-05	2.95189E-05	2.95189E-05	0.000503084	2.671461862	2.671461862	0.000261817
1.52	2.9537E-05	2.9537E-05	2.9537E-05	0.000397482	2.679012828	2.679012828	0.000261978
1.53	2.95582E-05	2.95582E-05	2.95582E-05	0.000307085	2.68388642	2.68388642	0.000262166
1.54	2.95749E-05	2.95749E-05	2.95749E-05	0.000230752	2.691315371	2.691315371	0.000262314
1.55	2.95944E-05	2.95944E-05	2.95944E-05	0.000167492	2.696055516	2.696055516	0.000422578
1.56	2.96135E-05	2.96135E-05	2.96135E-05	0.000116208	2.697796074	2.697796074	0.000701631
1.57	2.96205E-05	2.96205E-05	2.96205E-05	7.58032E-05	2.698426021	2.698426021	0.001066964
1.58	2.96304E-05	2.96304E-05	2.96304E-05	4.52677E-05	2.699328841	2.699328841	0.001527496
1.59	2.96457E-05	2.96457E-05	2.96457E-05	2.96457E-05	2.700726438	2.700726438	0.002092162
1.6	2.96732E-05	2.96732E-05	2.96732E-05	2.96732E-05	2.703228759	2.703228759	0.002770591
1.61	2.96857E-05	2.96857E-05	2.96857E-05	2.96857E-05	2.70734052	2.70734052	0.00356922
1.62	2.96932E-05	2.96932E-05	2.96932E-05	2.96932E-05	2.710992445	2.710992445	0.004497023
1.63	2.97108E-05	2.97108E-05	2.97108E-05	2.97108E-05	2.718542954	2.718542954	0.016077973
1.64	2.97159E-05	2.97159E-05	2.97159E-05	2.97159E-05	2.721979577	2.721979577	0.075045773
1.65	2.97212E-05	2.97212E-05	2.97212E-05	2.97212E-05	2.728409042	2.728409042	0.171159163
1.66	2.97397E-05	2.97397E-05	2.97397E-05	2.97397E-05	2.739026888	2.739026888	0.297156376
1.67	2.97551E-05	2.97551E-05	2.97551E-05	2.97551E-05	2.752344692	2.752344692	0.617240446
1.68	2.97678E-05	2.97678E-05	2.97678E-05	2.97678E-05	2.762449955	2.762449955	1.098997302
1.69	2.97789E-05	2.97789E-05	2.97789E-05	2.97789E-05	2.775390904	2.775390904	1.612409687
1.7	2.97904E-05	2.97904E-05	2.97904E-05	2.97904E-05	2.785400326	2.785400326	2.0378263
1.71	2.98061E-05	2.98061E-05	2.98061E-05	2.98061E-05	2.79581197	2.79581197	2.270688241
1.72	2.98179E-05	2.98179E-05	2.98179E-05	2.98179E-05	2.808849832	2.808849832	2.40710358
1.73	2.98231E-05	2.98231E-05	2.98231E-05	2.98231E-05	2.818285728	2.778102229	2.492073128
1.74	2.98359E-05	2.98359E-05	2.98359E-05	2.98359E-05	2.828444215	2.670418434	2.508703859
1.75	2.98498E-05	2.98498E-05	2.98498E-05	2.98498E-05	2.835734529	2.51529373	2.515170042
1.76	2.98636E-05	2.98636E-05	2.98636E-05	2.98636E-05	2.834060679	2.167400535	2.513685412
1.77	2.98692E-05	2.98692E-05	2.98692E-05	2.98692E-05	2.831601156	1.656119006	2.511503925
1.78	2.98723E-05	2.98723E-05	2.98723E-05	2.98723E-05	2.828911313	1.093738665	2.509118154
1.79	2.98817E-05	2.98817E-05	2.98817E-05	2.98817E-05	2.829800186	0.600945287	2.509906545
1.8	2.98755E-05	2.98755E-05	2.98755E-05	2.98755E-05	2.826226908	0.305782667	2.506737206
1.81	2.98511E-05	2.98511E-05	2.98511E-05	2.98511E-05	2.829888001	0.180068354	2.509984432
1.82	2.98315E-05	2.98315E-05	2.98315E-05	2.98315E-05	2.836974012	0.078610059	2.516269408
1.83	2.98361E-05	2.98361E-05	2.98361E-05	2.98361E-05	2.84338633	0.014997276	2.521956849
1.84	2.9839E-05	2.9839E-05	2.9839E-05	2.9839E-05	2.849622348	0.000521051	2.527487918
1.85	2.98355E-05	2.98355E-05	2.98355E-05	2.98355E-05	2.855257024	0.000414764	2.532485625
1.86	2.98416E-05	2.98416E-05	2.98416E-05	2.98416E-05	2.861813588	0.000323222	2.538301004
1.87	2.98584E-05	2.98584E-05	2.98584E-05	2.98584E-05	2.869388804	0.000245405	2.545019884
1.88	2.98675E-05	2.98675E-05	2.98675E-05	2.98675E-05	2.87624133	0.000180192	2.551097768
1.89	2.98591E-05	2.98591E-05	2.98591E-05	2.98591E-05	2.88140553	0.000126654	2.555678183
1.9	2.98528E-05	2.98528E-05	2.98528E-05	2.98528E-05	2.886766826	8.39814E-05	2.560433414
1.91	2.98621E-05	2.98621E-05	2.98621E-05	2.98621E-05	2.89363808	5.12335E-05	2.56652791
1.92	2.98746E-05	2.98746E-05	2.98746E-05	2.98746E-05	2.900826865	2.98746E-05	2.572904041
1.93	2.98828E-05	2.98828E-05	2.98828E-05	2.98828E-05	2.90460705	2.98828E-05	2.576256896
1.94	2.99216E-05	2.99216E-05	2.99216E-05	2.99216E-05	2.914365527	2.99216E-05	2.58491223
1.95	2.99748E-05	2.99748E-05	2.99748E-05	2.99748E-05	2.882611186	2.99748E-05	2.556747546
1.96	3.00062E-05	3.00062E-05	3.00062E-05	3.00062E-05	2.776589776	3.00062E-05	2.462711284
1.97	3.00183E-05	3.00183E-05	3.00183E-05	3.00183E-05	2.636001857	3.00183E-05	2.338016072
1.98	3.0027E-05	3.0027E-05	3.0027E-05	3.0027E-05	2.380188737	3.0027E-05	2.111121244
1.99	3.00267E-05	3.00267E-05	3.00267E-05	3.00267E-05	1.958789583	3.00267E-05	1.737358991
2	3.00296E-05	3.00296E-05	3.00296E-05	3.00296E-05	1.454682741	3.00296E-05	1.290238706
2.01	3.00384E-05	3.00384E-05	3.00384E-05	3.00384E-05	0.952644087	3.00384E-05	0.844952814
2.02	3.00413E-05	3.00413E-05	3.00413E-05	3.00413E-05	0.537043604	3.00413E-05	0.476333722
2.03	3.00437E-05	3.00437E-05	3.00437E-05	3.00437E-05	0.299685963	3.00437E-05	0.265808082
2.04	3.00478E-05	3.00478E-05	3.00478E-05	3.00478E-05	0.187609355	3.00478E-05	0.16640113
2.05	3.00551E-05	3.00551E-05	3.00551E-05	3.00551E-05	0.093803898	3.00551E-05	0.083199873
2.06	3.00638E-05	3.00638E-05	3.00638E-05	3.00638E-05	0.028214049	3.00638E-05	0.025024603
2.07	3.00725E-05	3.00725E-05	3.00725E-05	3.00725E-05	0.000816032	3.00725E-05	0.000723784
2.08	3.00811E-05	3.00811E-05	3.00811E-05	3.00811E-05	0.000460835	3.00811E-05	0.00040874
2.09	3.00898E-05	3.00898E-05	3.00898E-05	3.00898E-05	0.000363983	3.00898E-05	0.000322836
2.1	3.00985E-05	3.00985E-05	3.00985E-05	3.00985E-05	0.000280678	3.00985E-05	0.000248949
2.11	3.01037E-05	3.01037E-05	3.01037E-05	3.01037E-05	0.000210053	3.01037E-05	0.000186308
2.12	3.0109E-05	3.0109E-05	3.0109E-05	3.0109E-05	0.000151301	3.0109E-05	0.000134197
2.13	3.01142E-05	3.01142E-05	3.01142E-05	3.01142E-05	0.00010357	3.01142E-05	9.18623E-05
2.14	3.01195E-05	3.01195E-05	3.01195E-05	3.01195E-05	6.60113E-05	3.01195E-05	5.85491E-05
2.15	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.77724E-05	3.01247E-05	3.35024E-05
2.16	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.17	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.18	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.19	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.2	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.21	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.22	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.23	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.24	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.25	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.26	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.27	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.28	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.29	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.3	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.31	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.32	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.33	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.34	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.35	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.36	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.37	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.38	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.39	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.4	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.41	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.42	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.43	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.44	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67193E-05
2.45	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67192E-05
2.46	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67192E-05
2.47	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67192E-05
2.48	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67192E-05
2.49	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	3.01247E-05	2.67192E-05
2.5	3.01246E-05	3.01246E-05	3.01246E-05	3.01246E-05	3.01246E-05	3.01246E-05	2.67192E-05
2.51	3.01246E-05	3.01246E-05	3.01246E-05	3.01246E-05	3.01246E-05	3.01246E-05	2.67192E-05
2.52	3.01246E-05	3.01246E-05	3.01246E-05	3.01246E-05	3.01246E-05	3.01246E-05	2.67191E-05
2.53	3.01245E-05	3.01245E-05	3.01245E-05	3.01245E-05	3.01245E-05	3.01245E-05	2.67191E-05
2.54	3.01245E-05	3.01245E-05	3.01245E-05	3.01245E-05	3.01245E-05	3.01245E-05	2.67191E-05
2.55	3.01245E-05	3.01245E-05	3.01245E-05	3.01245E-05	3.01245E-05	3.01245E-05	2.67191E-05
2.56	3.01245E-05	3.01245E-05	3.01245E-05	3.01245E-05	3.01245E-05	3.01245E-05	2.67191E-05
2.57	3.03162E-05	3.03162E-05	3.03162E-05	3.03162E-05	3.03162E-05	3.03162E-05	2.68891E-05
2.58	3.06794E-05	3.06794E-05	3.06794E-05	3.06794E-05	3.06794E-05	3.06794E-05	2.72112E-05
2.59	3.09871E-05	3.09871E-05	3.09871E-05	3.09871E-05	3.09871E-05	3.09871E-05	2.74842E-05
2.6	3.1203E-05	3.1203E-05	3.1203E-05	3.1203E-05	3.1203E-05	3.1203E-05	2.76756E-05
2.61	3.13544E-05	3.13544E-05	3.13544E-05	3.13544E-05	3.13544E-05	3.13544E-05	2.78099E-05
2.62	3.14605E-05	3.14605E-05	3.14605E-05	3.14605E-05	3.14605E-05	3.14605E-05	2.79041E-05
2.63	3.1535E-05	3.1535E-05	3.1535E-05	3.1535E-05	3.1535E-05	3.1535E-05	2.79702E-05
2.64	3.15873E-05	3.15873E-05	3.15873E-05	3.15873E-05	3.15873E-05	3.15873E-05	2.80165E-05
2.65	3.16239E-05	3.16239E-05	3.16239E-05	3.16239E-05	3.16239E-05	3.16239E-05	2.8049E-05
2.66	3.16496E-05	3.16496E-05	3.16496E-05	3.16496E-05	3.16496E-05	3.16496E-05	2.80718E-05
2.67	3.16676E-05	3.16676E-05	3.16676E-05	3.16676E-05	3.16676E-05	3.16676E-05	2.80878E-05
2.68	3.16803E-05	3.16803E-05	3.16803E-05	3.16803E-05	3.16803E-05	3.16803E-05	2.8099E-05
2.69	3.16891E-05	3.16891E-05	3.16891E-05	3.16891E-05	3.16891E-05	3.16891E-05	2.81068E-05
2.7	3.16953E-05	3.16953E-05	3.16953E-05	3.16953E-05	3.16953E-05	3.16953E-05	2.81124E-05
2.71	3.16997E-05	3.16997E-05	3.16997E-05	3.16997E-05	3.16997E-05	3.16997E-05	2.81162E-05
2.72	3.17028E-05	3.17028E-05	3.17028E-05	3.17028E-05	3.17028E-05	3.17028E-05	2.81189E-05
2.73	3.17049E-05	3.17049E-05	3.17049E-05	3.17049E-05	3.17049E-05	3.17049E-05	2.81208E-05
2.74	3.17064E-05	3.17064E-05	3.17064E-05	3.17064E-05	3.17064E-05	3.17064E-05	2.81222E-05
2.75	3.17075E-05	3.17075E-05	3.17075E-05	3.17075E-05	3.17075E-05	3.17075E-05	2.81231E-05
2.76	3.17082E-05	3.17082E-05	3.17082E-05	3.17082E-05	3.17082E-05	3.17082E-05	2.81238E-05
2.77	3.17087E-05	3.17087E-05	3.17087E-05	3.17087E-05	3.17087E-05	3.17087E-05	2.81242E-05
2.78	3.17091E-05	3.17091E-05	3.17091E-05	3.17091E-05	3.17091E-05	3.17091E-05	2.81245E-05
2.79	3.17093E-05	3.17093E-05	3.17093E-05	3.17093E-05	3.17093E-05	3.17093E-05	2.81248E-05
2.8	3.17095E-05	3.17095E-05	3.17095E-05	3.17095E-05	3.17095E-05	3.17095E-05	2.81249E-05
2.81	3.17097E-05	3.17097E-05	3.17097E-05	3.17097E-05	3.17097E-05	3.17097E-05	2.8125E-05
2.82	3.17097E-05	3.17097E-05	3.17097E-05	3.17097E-05	3.17097E-05	3.17097E-05	2.81251E-05
2.83	3.17098E-05	3.17098E-05	3.17098E-05	3.17098E-05	3.17098E-05	3.17098E-05	2.81252E-05
2.84	3.17098E-05	3.17098E-05	3.17098E-05	3.17098E-05	3.17098E-05	3.17098E-05	2.81252E-05
2.85	3.17099E-05	3.17099E-05	3.17099E-05	3.17099E-05	3.17099E-05	3.17099E-05	2.81252E-05
2.86	3.17099E-05	3.17099E-05	3.17099E-05	3.17099E-05	3.17099E-05	3.17099E-05	2.81253E-05
2.87	3.17099E-05	3.17099E-05	3.17099E-05	3.17099E-05	3.17099E-05	3.17099E-05	2.81253E-05
2.88	3.17099E-05	3.17099E-05	3.17099E-05	3.17099E-05	3.17099E-05	3.17099E-05	2.81253E-05
2.89	3.17099E-05	3.17099E-05	3.17099E-05	3.17099E-05	3.17099E-05	3.17099E-05	2.81253E-05
2.9	2.42229E-05	2.42229E-05	2.42229E-05	2.42229E-05	2.42229E-05	2.42229E-05	2.14846E-05
2.91	1.69884E-05	1.69884E-05	1.69884E-05	1.69884E-05	1.69884E-05	1.69884E-05	1.5068E-05
2.92	1.19146E-05	1.19146E-05	1.19146E-05	1.19146E-05	1.19146E-05	1.19146E-05	1.05677E-05
2.93	8.35616E-06	8.35616E-06	8.35616E-06	8.35616E-06	8.35616E-06	8.35616E-06	7.41155E-06
2.94	5.86047E-06	5.86047E-06	5.86047E-06	5.86047E-06	5.86047E-06	5.86047E-06	5.19798E-06
2.95	4.11014E-06	4.11014E-06	4.11014E-06	4.11014E-06	4.11014E-06	4.11014E-06	3.64551E-06
